"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NATD1",50.5776375863309,0.939543063339496,0.366666653786155,2.56239026275744,0.0103954433315002,0.125048688946821
"MIR503HG",229.673311650617,0.939990848596429,0.168320787819224,5.58452025311322,2.34346208268594e-08,2.35603675727597e-06
"RRM2B",22.8649389927689,0.94074154848659,0.335782682266736,2.80163807774724,0.00508438780205838,0.0767686685717386
"AKR1C1",40.6246073758697,0.942465182203318,0.203469518846524,4.63197233446163,3.62198562241377e-06,0.000213283210508422
"PDE1C",40.4095316494677,0.945701384993549,0.182571866632286,5.17988561128241,2.22022004067156e-07,1.88049596047566e-05
"FYN",129.040529949311,0.947373929345562,0.174579991651064,5.42658938396041,5.74410657510453e-08,5.30086730654796e-06
"TES",119.777237538334,0.947473772402128,0.16251265156566,5.83015391893547,5.53762734684958e-09,6.22529997919472e-07
"STC2",179.866897815495,0.948039449311679,0.114650312590373,8.26896523779114,1.35126658155062e-16,3.27642402891274e-14
"TGIF1",29.3109630118617,0.951274345185577,0.241419382233149,3.9403395716873,8.13663503089179e-05,0.00303980751637486
"AP1AR",13.6889741987193,0.953825879863369,0.462629023874536,2.06175105892631,0.0392314427174488,0.287402855831737
"MRPL39",30.8319554464299,0.957185896428447,0.256709249327698,3.72867708871123,0.000192487617876234,0.0060413753366942
"RPS6KA2",203.301296780898,0.958110275565958,0.130086129444028,7.36519934646993,1.76882344835055e-13,3.21665746504455e-11
"BTBD19",11.0199795283093,0.95823139136105,0.402642111490034,2.37985884738926,0.0173192707928855,0.173698380068793
"DGKE",9.47267566587976,0.959530359527504,0.48168488232421,1.9920292181428,0.0463678521621968,0.314110840039553
"AL645568.1",9.33480471599198,0.960044351106204,0.48847391679715,1.96539532223352,0.0493685004829234,0.325248202968477
"TBC1D2",73.4129996029037,0.962453141536067,0.157001711849631,6.13020794612648,8.77642856101963e-10,1.11885892356256e-07
"MIR34AHG",20.2803604719514,0.964048695038464,0.272256074508435,3.54096303187754,0.000398669432485739,0.0106292025682335
"NHSL1",11.5273027940392,0.965253570935912,0.397026342691875,2.43120787500246,0.015048577930392,0.159187950972821
"SGPP1",17.5585646566114,0.968098959037874,0.372925869008971,2.59595549541935,0.00943282823353698,0.117824599935271
"MCAM",69.7915827161878,0.972670684904874,0.255570013005365,3.80588737100567,0.000141296675493368,0.00472236402473241
"DCAF15",7.72437315983167,0.974850613328572,0.47550969495652,2.05011721878291,0.0403529935036066,0.292157563036065
"TRIM22",23.7602195991987,0.974968667223172,0.268767378395399,3.62755581813519,0.000286116933065516,0.0081900972090004
"ETV5",45.152218270142,0.978063610522737,0.206191858068772,4.74346378020669,2.10094522068446e-06,0.000136022453397822
"TSPAN9",29.0592982481625,0.978435434919017,0.485789929436384,2.01411222347528,0.043997752468855,0.305317736829327
"EPAS1",538.835509872231,0.980561724369912,0.0918695096788628,10.6734185019333,1.3554591268403e-26,5.98628841518114e-24
"OTUD6B",13.9604451998298,0.980808770334959,0.458848112270828,2.13754561499874,0.0325536397549962,0.25567442312427
"AC007325.4",27.9392107264709,0.98223806509174,0.450259542070936,2.18149305747971,0.0291469674016715,0.239512187435426
"EDA2R",14.4057955346609,0.984379202620536,0.347906437921726,2.82943658214801,0.00466300404952141,0.0728064495913912
"SESN3",56.3467003601531,0.987899283535482,0.282597041269046,3.4957877800106,0.000472664459791019,0.0121770181453661
"GOLGA8B",28.414748018862,0.988245430276317,0.320427293860013,3.08414872644419,0.00204135518193351,0.0386575776107041
"TET3",28.3185317590376,0.994136641829278,0.293300943061155,3.38947645873063,0.00070026221252261,0.0167494052612275
"MAP1LC3A",42.249595521425,0.994733946508066,0.386690532947413,2.57242901429744,0.0100987663219086,0.123035807228297
"MAP3K5",7.30917903336204,0.99483863835526,0.490135121295456,2.02972322351813,0.0423846809113205,0.299502265228222
"AARS2",30.1819163198514,0.995752273240469,0.265745861171321,3.74700952576088,0.000178955292820128,0.00574795104159402
"DYRK1B",7.85854508053212,0.998813561597935,0.504052394847488,1.98156693988161,0.0475277303952762,0.317862581972951
"AC138969.1",49.480522702989,1.0023867371452,0.247343863939863,4.05260401927296,5.06506916888885e-05,0.00203359238124934
"BEST1",19.7541437401071,1.00637437194563,0.370169528687846,2.71868507252059,0.00655419780620605,0.0918925284257869
"BORA",8.44841572627679,1.00812556522784,0.436930563341562,2.3072901046745,0.0210386527975547,0.195465049207034
"EPS8L2",23.8361150865968,1.01112993477137,0.288271688714626,3.50755892567839,0.000452238184795341,0.0117486920024773
"DLG1",67.4871069080556,1.02790626137384,0.202910177247523,5.06581914873559,4.06647850972815e-07,3.10407859575915e-05
"HIST2H2BF",23.5357979549163,1.02805263529462,0.439653452296277,2.33832494644402,0.0193703978657754,0.185254709983123
"RDH10",13.4545264791419,1.02965855184077,0.409404612292819,2.51501453800019,0.0119027475484427,0.136539310003749
"PIM3",34.07818815147,1.0346486625125,0.292454533055539,3.53781031089715,0.000403459792551213,0.0106834770764203
"TRAF4",17.9207175092845,1.03566692797279,0.313678968779629,3.30167792887762,0.000961083565972637,0.0214914274445165
"MARS",285.324546707218,1.03648776946438,0.0939205560952924,11.0357925097117,2.56777660668964e-28,1.27012502073296e-25
"KDM4A",30.2624871005632,1.04299105588247,0.281514334205657,3.704930545812,0.000211448663394018,0.00656978435057896
"CYBA",16.3458058208893,1.0439013139037,0.384109304095547,2.71771941677317,0.00657335550337379,0.0920567544221068
"RPLP0P6",8.96608979512386,1.04454147510399,0.517552089273263,2.01823448644698,0.0435668460782359,0.304377185651675
"XPOT",130.818575812733,1.04514052014049,0.134322314967397,7.78084058776215,7.20442308923247e-15,1.56298063020085e-12
"APCDD1L-DT",7.85843253550791,1.05215812846427,0.510574118668844,2.06073533693293,0.0393282964558132,0.28760125013163
"PSPH",32.3196663722675,1.05575340931085,0.245018341965604,4.30887500438256,1.64087067159782e-05,0.000802016076086113
"GADD45A",44.0232724357407,1.05575403690361,0.220876006531373,4.77984935296109,1.75426592967066e-06,0.00011663038971133
"PIM2",31.6409434274498,1.05589029966843,0.327281507353106,3.22624491743501,0.00125425977764752,0.0260675233788055
"E2F7",42.7341909668228,1.05634230066311,0.194402332941895,5.43379436181375,5.51681554327719e-08,5.12939406076434e-06
"AC022400.6",8.16894612467087,1.05756426430516,0.509319003328889,2.07642804881217,0.037854379319333,0.280697456365924
"FAS",26.856635407222,1.06200572267798,0.235402175660431,4.51145245237634,6.43852171526056e-06,0.000354129435460012
"SREBF2-AS1",12.6726383588138,1.06344765730096,0.473579824435259,2.24555101892087,0.0247327808532469,0.218773653813484
"HSPA4L",13.5999406160434,1.07137654959989,0.508976679033527,2.10496196335415,0.035294619181212,0.267598565784714
"SLFN5",127.386384681096,1.07141457812715,0.115384083616789,9.2856358047225,1.60744560583433e-20,5.52157565604092e-18
"MXI1",33.4518315943315,1.07198012611634,0.368934115990544,2.9056139826977,0.00366533323290634,0.0607580573165144
"GTPBP2",62.348134234709,1.07343335856734,0.178796626996911,6.00365553085005,1.92923783956738e-09,2.38569551240903e-07
"NPIPA9",18.9436768397563,1.08098985175693,0.337998989193352,3.19820439208045,0.0013828622914486,0.0281257814079826
"KLF4",20.2538066175047,1.08250937792884,0.37878349926417,2.85785780011995,0.00426511479459046,0.0684077944875559
"CENPA",9.6472711341409,1.0841761020414,0.40847718228954,2.65419012137844,0.00794990206964979,0.104030147082846
"RCAN1",86.0536974027207,1.08454907028434,0.148460090687814,7.3053240454026,2.76599324018319e-13,4.95714092871092e-11
"UBALD2",16.9581457049386,1.08748254047342,0.427721511030447,2.54250139969231,0.0110062160393981,0.129252485796009
"TMEM268",15.8089797565713,1.09053601293487,0.331273871018922,3.29194696092583,0.000994963742757941,0.0220496803637002
"SARS",369.233155317782,1.09206891051405,0.0958207354278753,11.3969998835592,4.32776924184351e-30,2.43259974748349e-27
"ZC2HC1A",22.6562999696896,1.09321329104464,0.342425522414894,3.19255785414286,0.00141018692174542,0.0284940710364442
"KRT7",55.23311664787,1.0952297367309,0.213044478202543,5.14085014533752,2.73498126839413e-07,2.22257791014919e-05
"SREBF1",337.432726252557,1.09888496728886,0.206942057068036,5.31010942317819,1.09559436172981e-07,9.67722848367916e-06
"NCOA7",22.9450457210499,1.10101470173303,0.3235694117917,3.40271565113769,0.000667196786770825,0.0161690347658223
"AL021707.5",14.0194463194387,1.10160946254341,0.40604304712417,2.71303614320118,0.0066669834443176,0.0926345730761295
"BCL10",46.3441602792694,1.10286869972876,0.246775619636677,4.46911530949653,7.8543782320179e-06,0.000411942264837453
"APOL6",31.9739556281798,1.11128495614165,0.215247555990872,5.16282264402934,2.43253594128395e-07,2.01884157381995e-05
"SCN9A",20.3570384763435,1.11737236296161,0.320302750085933,3.48848819643863,0.000485760268303458,0.012436669726378
"EIF4EBP1",204.587008532866,1.12240711900057,0.121377689052378,9.24722762283123,2.30390763814685e-20,7.49740048771682e-18
"USP32P1",15.8448580810703,1.13796478341231,0.459148731948868,2.47842301247832,0.0131964586827233,0.145963692370802
"HERPUD1",86.0913168453253,1.13992501843809,0.162689718740613,7.00674281855233,2.43930046810817e-12,4.13210816282543e-10
"KIF26B",24.0382551351338,1.14273186170044,0.260623650196427,4.38460539110394,1.16196217686867e-05,0.000581733776484128
"CEBPG",31.0548308094913,1.14273944071526,0.222209423258381,5.1426236743637,2.70927975778452e-07,2.21873864137506e-05
"CCDC24",11.2554903441347,1.14653821627772,0.56296696036194,2.03659947564346,0.0416901953876442,0.298000552695727
"ADGRL1",39.2707671406888,1.17356841200095,0.540898527826881,2.1696646443389,0.030032260302039,0.24250058361479
"ALPK1",15.5855292551424,1.17633470437103,0.353235383478413,3.33017234227022,0.00086792245864141,0.0198754243028883
"AC098484.3",11.3527533304067,1.17642402386148,0.547170433795781,2.15001387355763,0.031554117398985,0.250287502088421
"PHLDA3",97.0507239683225,1.18369887718957,0.164191919819019,7.20923951979068,5.62652165592442e-13,9.79965729537485e-11
"SLC35D2",12.8800740320316,1.18698228765232,0.373324406889644,3.17949286397231,0.00147533001986859,0.0295209239897977
"AC087392.1",6.67609638119189,1.18967441471321,0.496945005913962,2.39397599443667,0.0166668395842665,0.169631389546534
"SLC22A18",23.4961948797016,1.19195207533262,0.328229371671148,3.63146073510699,0.000281821540221661,0.00810466317763036
"NBR2",11.6632957184565,1.19208505483907,0.421607882255756,2.8274733585648,0.00469169191128949,0.0731619951765521
"PLK3",37.0454332366439,1.19335683962989,0.25102045179027,4.75402235602281,1.99408973205451e-06,0.000130470442468709
"GOT1",101.108899746571,1.19440419326143,0.145326239619228,8.21877863482131,2.05586116100252e-16,4.88899598403023e-14
"TMED9",252.316905956686,1.19596819722353,0.252681305601166,4.73310914069463,2.21106519271412e-06,0.000142406417568244
"GARS",416.178078298519,1.20768010455292,0.0787403424115884,15.3375013057498,4.29408197511382e-53,4.42505147535479e-50
"CARS",149.283704675094,1.20902863870156,0.114121228689534,10.5942483496275,3.16876330683219e-26,1.35120438111334e-23
"TP53INP1",24.6241449740499,1.21302001741476,0.294332528926944,4.12125707558419,3.76810662989814e-05,0.00161793078421251
"SMOX",28.4636574963655,1.21812440156438,0.346272659647607,3.51781859648994,0.000435109693316972,0.0113995052278764
"MTFR2",7.61292099082539,1.2198997661468,0.544679020518221,2.23966725391067,0.0251125329769563,0.220236481936396
"INKA2",9.03942844152324,1.22908340580159,0.552033570966074,2.22646496598143,0.0259830531172201,0.2245327986356
"ZNF277",31.8123949347565,1.23467250421826,0.360555638592428,3.42436054817586,0.000616248027928132,0.0152410462267186
"DNAJB9",15.9140477477911,1.2384934889387,0.38710337043238,3.19938699462976,0.00137720166208791,0.0280615950978401
"EPB41L4A-AS1",35.4290979975855,1.24087998519334,0.264612724884494,4.68941917186709,2.73981630197989e-06,0.000172860042807568
"KLF9",23.8886388213244,1.24095138613718,0.379427000113522,3.27059325184,0.0010732215166934,0.0234064502212179
"AC106886.5",64.5563836219452,1.24118931857868,0.335545010727586,3.69902480709612,0.000216429448709753,0.00669091640686202
"AC020909.3",14.0425014839446,1.24157659402891,0.53423186177464,2.32404070753955,0.020123312379613,0.190290201993974
"LINC02604",14.8031085733068,1.24634838768397,0.499999211586057,2.49270070592792,0.0126775658107076,0.14251888983201
"DUSP5",33.8005304446838,1.2487901210197,0.398443462190674,3.13417144343079,0.00172340131845679,0.0335087746918815
"AC092069.1",36.2488830943204,1.24921383533456,0.346330189244478,3.60700243331294,0.000309754756728384,0.0087652799123643
"ABCA1",20.5423463629564,1.25182794612035,0.323398426898274,3.87085354164113,0.000108454940464588,0.00378857003894094
"CEPT1",13.6084394021669,1.25367259307549,0.410994584790064,3.05033847031309,0.00228583601008268,0.0424424145655893
"RPL32P29",7.37257843858092,1.25441779171624,0.625889300104844,2.00421670654237,0.0450468517128292,0.309191064969541
"TMEM267",7.52471904963031,1.25575374023806,0.503687735447879,2.49311954979694,0.0126626203674357,0.14251888983201
"ALDH1L2",148.467771709967,1.25580834450212,0.11063135553235,11.3512876928901,7.30784447134957e-30,3.92907846663951e-27
"AP003068.1",18.5855903222966,1.25750848810102,0.3948447512637,3.18481753670619,0.00144845304145605,0.0291245045701554
"GPR1",13.8693840908865,1.25985571448846,0.316733538415852,3.97765175355173,6.95992038508345e-05,0.00265636961364018
"CEBPB",35.9203579839944,1.27054924151575,0.305135162197503,4.16388997048257,3.12870931768357e-05,0.00137817767169825
"NPIPA1",46.7550080994903,1.27272152236007,0.497004850738001,2.56078289873874,0.0104436596345535,0.125506603538279
"ARHGAP26",58.0669479446798,1.27285423821239,0.38748276483882,3.28493123750124,0.00102007263439505,0.0224852374276812
"MSC-AS1",19.1726519293287,1.28075658109212,0.334327428115315,3.83084507398048,0.0001277038985476,0.00431471696568204
"MKX",5.89655016183809,1.28522031438,0.574687699590301,2.2363804119981,0.0253268631286643,0.221337095017005
"AC244489.1",19.3137356224428,1.29381411098288,0.34460148863374,3.75452269841473,0.000173672107044005,0.00563682224594796
"MXD1",31.235605890938,1.296804223816,0.426292143104675,3.04205518396705,0.00234968813310741,0.0433675275432929
"FLRT2",132.932082663011,1.29716180216248,0.123071882717642,10.5398712810667,5.65762811571741e-26,2.33207430929872e-23
"BTG1",170.811047169673,1.30867305741876,0.144026186311733,9.08635499509956,1.02414943898235e-19,3.24734152883482e-17
"ROBO3",15.7493549493292,1.31108396068665,0.408654309053535,3.20829594021213,0.00133524025219118,0.0274735124103098
"GPT2",45.4757587636299,1.32003148652886,0.234397047690879,5.63160457664853,1.78540662180202e-08,1.83986152376698e-06
"TUBE1",27.1182309977782,1.3334346041767,0.295577117461715,4.51129172524465,6.44340311972366e-06,0.000354129435460012
"MEX3B",12.4634621377831,1.33924035653361,0.431710708139857,3.10217080855855,0.00192107077634531,0.036773662185815
"C4orf33",10.511416224474,1.34184353347579,0.531601484734383,2.5241530958971,0.0115977408235657,0.133785133418109
"WARS",286.079757679832,1.3714551613997,0.100899065423237,13.5923475172632,4.44588425237007e-42,2.89356866656886e-39
"CPM",76.4059186104689,1.37238054873169,0.674490628114606,2.03469179782066,0.041881894022098,0.298164364696179
"MSC",8.0237880743564,1.37850185361656,0.437576913578424,3.15030754786267,0.00163098672154403,0.0319632041182464
"RALGPS1",16.1353461151637,1.3837855312838,0.627215840109541,2.2062349876912,0.0273675507096191,0.230080497574368
"KLF2",70.4510085432331,1.38955622705922,0.339410712400439,4.09402584035064,4.2394703228537e-05,0.00177112466258138
"FRS3",7.91522369602634,1.3935196471186,0.700043603266366,1.99061835665166,0.04652286058616,0.314372510387134
"AC087292.1",13.7350301427506,1.41091214658164,0.459573227787252,3.07004860438647,0.00214023937838385,0.0401611534948327
"XAF1",17.4553045855497,1.41199411134892,0.303300729026291,4.65542603831502,3.23311455891605e-06,0.00019570973166339
"CYP2R1",15.7351731452379,1.42562488620541,0.580880165100207,2.45424955413907,0.0141178967938071,0.153411170256782
"CLTCL1",44.3458282334126,1.43237398937387,0.256854226693605,5.57660275951973,2.45261059446003e-08,2.43090759216601e-06
"ZNF829",7.88627917137702,1.44005036193126,0.506859888409373,2.84112117542074,0.00449552270532068,0.0709982551392025
"RPL4P4",8.51738564200905,1.44671783467136,0.563117076625879,2.56912442318371,0.0101955843054889,0.123485402078038
