"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0033036","GO:0033036","macromolecule localization",355,0.197367836204752,1.01352352895518,0.440875912408759,0.887321685712867,0.850587663856498,294,"tags=16%, list=16%, signal=17%","RAB43/SFN/ZDHHC11/SESN2/MPP7/AP1S3/CDKN1A/DDIT3/ANKRD1/VLDLR/PCK2/MDM2/SLC7A11/YJEFN3/BBC3/TXNIP/MAMDC4/ARRDC4/ZNF385A/PLEKHF1/KIF13B/ASTN2/ARHGEF2/ANK2/CLTCL1/NPIPA1/ABCA1/TMED9/PLK3/HERPUD1/APOL6/SREBF1/CENPA/XPOT/PIM3/DLG1/BORA/TRIM22/SGPP1/AP1AR/FYN/AKR1C1/ZMAT3/STAC/OSBPL3/BAX/CEP120/SYNE3/SLC27A1/AR/CNEP1R1/RAB2B/RHBDF2/TFRC/TSKU/PLCB1/PKD1/SYNE1"
"GO:0030217","GO:0030217","T cell differentiation",20,-0.311715020092622,-1.00590617228806,0.442013129102845,0.888746786768923,0.851953767488978,358,"tags=30%, list=19%, signal=24%","ENTPD7/ADA/ZBTB1/DOCK2/MAFB/PREX1"
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis",13,0.370503099582811,1.00951277508124,0.443413729128015,0.890698189160154,0.853824384231391,515,"tags=46%, list=28%, signal=34%","VEGFA/TMEM59L/DLG1/FGF2/FOXD1/GDNF"
"GO:0070848","GO:0070848","response to growth factor",109,0.230487845475228,1.01383699366268,0.444630872483221,0.89227765204724,0.855338459305748,137,"tags=9%, list=7%, signal=9%","INHBE/GDF15/DDIT4/DDIT3/ANKRD1/VEGFA/CYFIP2/FST/FRS3/FLRT2"
"GO:0032984","GO:0032984","protein-containing complex disassembly",36,0.283828637209371,0.99904862585836,0.445217391304348,0.892589755461088,0.855637642023743,780,"tags=53%, list=42%, signal=31%","DDIT4/ARHGEF2/MAP1LC3A/SPAST/BNIP3/STMN3/TTBK2/DYRK3/KIF2C/EPG5/SNX14/STX17/GSK3B/MICAL2/LIX1L/CKAP5/SPTBN1/CALCOCO2/SPTAN1"
"GO:0032870","GO:0032870","cellular response to hormone stimulus",89,0.240476775773907,1.02215667076324,0.446054750402576,0.893403663523923,0.856417855298034,469,"tags=33%, list=25%, signal=26%","GDF15/DDIT4/PHEX/TRIB3/PCK2/KLF9/GOT1/SREBF1/CYBA/SESN3/AKR1C1/SLC27A1/AR/LONP1/FBXO32/PLCB1/AKR1C2/XBP1/CASP9/GRB10/SRD5A1/CPEB2/NKX3-1/OGT/ERRFI1/DDR2/CRY1/SGK1/PGRMC2"
"GO:0072006","GO:0072006","nephron development",19,0.335905289791323,1.02327964605657,0.448339483394834,0.893465014034485,0.856476665973234,515,"tags=42%, list=28%, signal=31%","VEGFA/TMEM59L/KIF26B/DLG1/PKD1/FGF2/FOXD1/GDNF"
"GO:0002821","GO:0002821","positive regulation of adaptive immune response",15,0.358677507128493,1.02299053653164,0.453531598513011,0.893465014034485,0.856476665973234,43,"tags=13%, list=2%, signal=13%","ULBP1/HPX"
"GO:0046902","GO:0046902","regulation of mitochondrial membrane permeability",15,0.358539627439911,1.02259728740451,0.453531598513011,0.893465014034485,0.856476665973234,617,"tags=73%, list=33%, signal=49%","BBC3/PMAIP1/STPG1/BAX/BLOC1S2/BNIP3/BCL2L1/TP53/ATF2/BNIP3L/GSK3B"
"GO:0022900","GO:0022900","electron transport chain",20,0.332702205877795,1.02237699530957,0.453211009174312,0.893465014034485,0.856476665973234,406,"tags=35%, list=22%, signal=28%","PHGDH/CYBA/DHRS3/ALDH2/CDK1/SRD5A1/ALDH4A1"
"GO:0001708","GO:0001708","cell fate specification",13,-0.358168437318233,-1.01965636222653,0.447084233261339,0.893465014034485,0.856476665973234,366,"tags=62%, list=20%, signal=50%","GLI3/GATAD2B/SUFU/DKK1/TBX5/TEAD4/TBX3/SIX1"
"GO:0099173","GO:0099173","postsynapse organization",26,0.31191068447287,1.01924668220344,0.451730418943534,0.893465014034485,0.856476665973234,236,"tags=19%, list=13%, signal=17%","ITPKA/SLC7A11/RPS6KA5/DLG1/FYN"
"GO:0006874","GO:0006874","intracellular calcium ion homeostasis",26,0.311891435455224,1.01918378119252,0.451730418943534,0.893465014034485,0.856476665973234,291,"tags=31%, list=16%, signal=26%","DDIT3/ATF4/ANK2/HERPUD1/CYBA/STC2/BAX/PLCB1"
"GO:1902600","GO:1902600","proton transmembrane transport",13,-0.357414448669202,-1.01750986007021,0.449244060475162,0.893465014034485,0.856476665973234,1197,"tags=85%, list=65%, signal=30%","ATP6AP2/ACTN4/ATP5MC3/ATP5F1A/ATP6V0E1/UQCR10/SLC36A1/ATP5MC1/SLC2A10/CYB5A/SLC17A5"
"GO:0055074","GO:0055074","calcium ion homeostasis",27,0.307093565101431,1.01614866236479,0.447463768115942,0.893465014034485,0.856476665973234,291,"tags=30%, list=16%, signal=25%","DDIT3/ATF4/ANK2/HERPUD1/CYBA/STC2/BAX/PLCB1"
"GO:0070085","GO:0070085","glycosylation",28,-0.291154518251944,-1.01502907395869,0.45413870246085,0.893465014034485,0.856476665973234,505,"tags=39%, list=27%, signal=29%","COG1/ST3GAL1/EXT1/EDEM3/DOLK/ALG12/ST6GALNAC6/DOLPP1/GALNT15/MAN2A2/B3GNT4"
"GO:0042476","GO:0042476","odontogenesis",22,0.319176107920939,1.01406805437584,0.45017793594306,0.893465014034485,0.856476665973234,387,"tags=32%, list=21%, signal=25%","PHEX/SLC7A5/FST/BAX/TUFT1/SERPINE1/ANKRD11"
"GO:0051249","GO:0051249","regulation of lymphocyte activation",51,-0.251086958710227,-1.01291537775002,0.453703703703704,0.893465014034485,0.856476665973234,117,"tags=10%, list=6%, signal=9%","CORO1A/MAP3K8/CCL2/NFATC2/HLA-DPB1"
"GO:0019725","GO:0019725","cellular homeostasis",73,0.247000136890881,1.01023697959487,0.451986754966887,0.893465014034485,0.856476665973234,358,"tags=23%, list=19%, signal=20%","SLC4A5/DDIT3/HPX/PCK2/SLC7A11/ATF4/ANK2/HERPUD1/CYBA/PIM3/STC2/BAX/TFRC/PLCB1/XBP1/UBE2C/TRIM6"
"GO:0001819","GO:0001819","positive regulation of cytokine production",52,0.266904935685354,1.00931805525746,0.450087565674256,0.893465014034485,0.856476665973234,358,"tags=35%, list=19%, signal=29%","DDIT3/SLC7A5/POU2F2/MAPK11/ATF4/ARHGEF2/IL20RB/CEBPB/CEBPG/BCL10/CYBA/BTN3A1/SEMA7A/RAB2B/PLCB1/XBP1/SERPINE1/TRIM6"
"GO:0007586","GO:0007586","digestion",11,0.387783580844469,1.00796388059316,0.451851851851852,0.893465014034485,0.856476665973234,302,"tags=27%, list=16%, signal=23%","ADM2/AKR1C1/AKR1C2"
"GO:0030073","GO:0030073","insulin secretion",11,0.387556239796272,1.00737295416802,0.451851851851852,0.893465014034485,0.856476665973234,291,"tags=36%, list=16%, signal=31%","PCK2/SREBF1/PIM3/PLCB1"
"GO:0050796","GO:0050796","regulation of insulin secretion",11,0.387556239796272,1.00737295416802,0.451851851851852,0.893465014034485,0.856476665973234,291,"tags=36%, list=16%, signal=31%","PCK2/SREBF1/PIM3/PLCB1"
"GO:0002456","GO:0002456","T cell mediated immunity",11,0.386740373049445,1.00525227590106,0.455555555555556,0.893465014034485,0.856476665973234,116,"tags=18%, list=6%, signal=17%","ULBP1/IL20RB"
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process",30,0.297456255342906,1.00495672378201,0.450530035335689,0.893465014034485,0.856476665973234,112,"tags=10%, list=6%, signal=10%","GUCA1B/ACSBG1/PANK1"
"GO:0045859","GO:0045859","regulation of protein kinase activity",88,0.236978933825853,1.00467082918633,0.455573505654281,0.893465014034485,0.856476665973234,211,"tags=16%, list=11%, signal=15%","SFN/SESN2/TRIB3/CDKN1A/VEGFA/VLDLR/LAT/TNFRSF10B/SPDYE2B/GADD45A/TRAF4/DLG1/BORA/MAP3K5"
"GO:0019438","GO:0019438","aromatic compound biosynthetic process",427,0.191263154697214,1.00180709530908,0.455459770114943,0.893465014034485,0.856476665973234,496,"tags=29%, list=27%, signal=28%","GUCA1B/ACSBG1/TRIB3/SMN1/CDKN1A/BTG2/DDIT3/ZNF177/PSAT1/ANKRD1/SLC6A9/ATF3/VEGFA/POU2F2/ZNF680/MDM2/SLC7A11/CTH/TSC22D3/TXNIP/ZBED3/NUPR1/RPS6KA5/ATF4/AKNA/ARHGEF2/AFF3/PANK1/FST/ZNF829/KLF2/MSC/BTG1/MXD1/MKX/CEBPB/KLF9/TP53INP1/PLK3/CEBPG/BCL10/NCOA7/SREBF1/KLF4/MXI1/E2F7/PIM2/GADD45A/KDM4A/DLG1/DYRK1B/MAP3K5/TET3/EDA2R/EPAS1/ETV5/TRIM22/TGIF1/RRM2B/XPC/FHL2/APBB2/ZNF248/AR/SHMT2/JMY/TFRC/PLCB1/PKD1/ETS1/TOP2A/PDCD4/ANKRD49/XBP1/KMT5A/ZNF331/MAFK/ALDH2/CCPG1/ZNF197/TCEA1/METTL4/TRIM6/TRIM52/JUND/GFPT1/MYBL1/JDP2/NEK2/PIF1/DEAF1/PAWR/TRIM25/NKX3-1/UAP1/CKS1B/OGT/DDR2/WTIP/CKS2/EDRF1/RNF187/CRY1/CHD2/FGF2/NFE2L1/AHR/SGK1/APOBEC3C/YBX3/EAF1/FOXD1/BBX/TP53/TOB1/DCP2/CAMTA2/IER5/ATF5/PRKAG2/FANCD2/ZNF337/APP/HMOX1"
"GO:0061014","GO:0061014","positive regulation of mRNA catabolic process",12,0.371857899445425,0.989218140996412,0.455576559546314,0.893465014034485,0.856476665973234,510,"tags=42%, list=28%, signal=30%","BTG2/PAN3/TOB1/DCP2/PATL1"
"GO:0007043","GO:0007043","cell-cell junction assembly",15,0.357519553291599,1.01968791567212,0.45724907063197,0.894622641509434,0.857586369100507,205,"tags=20%, list=11%, signal=18%","MPP7/ANK2/DLG1"
"GO:0050801","GO:0050801","monoatomic ion homeostasis",53,0.266615321282748,1.01218569016497,0.457894736842105,0.894622641509434,0.857586369100507,291,"tags=23%, list=16%, signal=20%","SLC4A5/DDIT3/HPX/ATF4/ANK2/HERPUD1/CYBA/EPAS1/STC2/BAX/TFRC/PLCB1"
"GO:0055080","GO:0055080","monoatomic cation homeostasis",53,0.266615321282748,1.01218569016497,0.457894736842105,0.894622641509434,0.857586369100507,291,"tags=23%, list=16%, signal=20%","SLC4A5/DDIT3/HPX/ATF4/ANK2/HERPUD1/CYBA/EPAS1/STC2/BAX/TFRC/PLCB1"
"GO:0006357","GO:0006357","regulation of transcription by RNA polymerase II",252,0.202011593353453,1.00561446582609,0.45679012345679,0.894622641509434,0.857586369100507,319,"tags=20%, list=17%, signal=19%","TRIB3/BTG2/DDIT3/ZNF177/ANKRD1/ATF3/VEGFA/POU2F2/ZNF680/MDM2/TSC22D3/TXNIP/ZBED3/RPS6KA5/ATF4/AKNA/ARHGEF2/FST/ZNF829/KLF2/MSC/MXD1/MKX/CEBPB/KLF9/PLK3/CEBPG/NCOA7/SREBF1/KLF4/MXI1/E2F7/GADD45A/DLG1/TET3/EPAS1/ETV5/TGIF1/FHL2/APBB2/ZNF248/AR/JMY/PKD1/ETS1/TOP2A/XBP1/KMT5A/ZNF331/MAFK"
"GO:0007160","GO:0007160","cell-matrix adhesion",28,-0.28810620786901,-1.00440198946862,0.458612975391499,0.895181406254283,0.85812200167505,245,"tags=18%, list=13%, signal=16%","LIMCH1/STON1/ITGB8/HPSE/ITGA9"
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis",20,-0.306804627664872,-0.990060307530043,0.459518599562363,0.896104538317942,0.859006917211435,988,"tags=90%, list=53%, signal=42%","RPS28/RPS19/SNU13/RPS25/RPS27/RPS24/RPS16/RPS8/RPSA/RPS7/RRP7A/UTP25/TBL3/TSR2/UTP4/RRP36/TSR1/BYSL"
"GO:0050729","GO:0050729","positive regulation of inflammatory response",14,-0.34530602273905,-0.99898538729248,0.460526315789474,0.89722483537159,0.860080835350743,164,"tags=21%, list=9%, signal=20%","PTGS2/GPRC5B/TNFRSF11A"
"GO:0002682","GO:0002682","regulation of immune system process",141,-0.205970946076062,-1.00385171712881,0.461152882205514,0.897601145721446,0.860441566916897,76,"tags=9%, list=4%, signal=10%","MAFB/IL1R1/CORO1A/MAP3K8/MAP2K6/GPRC5B/NR4A3/CCL2/PRXL2A/CXCL6/NFATC2/PPARGC1B/HLA-DPB1"
"GO:0042592","GO:0042592","homeostatic process",174,0.21045359156123,1.00252405507407,0.462875197472354,0.899590097071539,0.862348178137652,297,"tags=20%, list=16%, signal=19%","SESN2/SLC4A5/DDIT3/HPX/VEGFA/PCK2/SLC7A11/TSC22D3/LAT/ATF4/PMAIP1/ANK2/IL20RB/KLF2/CEBPB/ABCA1/GOT1/CEBPG/HERPUD1/BCL10/FAS/CYBA/PIM3/SESN3/EPAS1/STC2/AKR1C1/BAX/SLC27A1/APBB2/METRNL/TFRC/TSKU/PLCB1/ETS1"
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process",19,-0.310070714164053,-0.986078502752752,0.46304347826087,0.899590097071539,0.862348178137652,704,"tags=58%, list=38%, signal=36%","CCT7/CCT3/CCT2/HSP90AB1/DKC1/WRAP53/ACD/MAP3K4/RFC2/GINS2/CYP1B1"
"GO:0002720","GO:0002720","positive regulation of cytokine production involved in immune response",10,-0.391274329716263,-1.01122346436907,0.463894967177243,0.900399697304658,0.863124261921058,131,"tags=30%, list=7%, signal=28%","IL1R1/GPRC5B/NR4A3"
"GO:0006939","GO:0006939","smooth muscle contraction",11,-0.376880209403604,-1.00989970686745,0.465367965367965,0.900726220819679,0.863437267765846,333,"tags=36%, list=18%, signal=30%","ADA/TBX3/PTGS2/SSTR2"
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor",34,0.281839257125398,0.985599825930043,0.465277777777778,0.900726220819679,0.863437267765846,216,"tags=26%, list=12%, signal=24%","ANKRD1/PCK2/ARHGEF2/KLF2/FAS/CYBA/TRAF4/MAP3K5/EDA2R"
"GO:0006790","GO:0006790","sulfur compound metabolic process",34,0.281364656532106,0.983940134278475,0.465277777777778,0.900726220819679,0.863437267765846,68,"tags=12%, list=4%, signal=12%","ACSBG1/SLC7A11/CTH/PHGDH"
"GO:0002758","GO:0002758","innate immune response-activating signaling pathway",17,0.340095755247566,1.00492443693268,0.469613259668508,0.906401734178454,0.868877821881402,603,"tags=59%, list=33%, signal=40%","GRAMD4/ALPK1/BCL10/CYBA/FYN/USP15/RIOK3/EPG5/BIRC2/NLRP1"
"GO:0022407","GO:0022407","regulation of cell-cell adhesion",46,-0.252212089121604,-0.987059790234164,0.469248291571754,0.906401734178454,0.868877821881402,117,"tags=11%, list=6%, signal=10%","CORO1A/MAP3K8/NR4A3/CCL2/HLA-DPB1"
"GO:0007229","GO:0007229","integrin-mediated signaling pathway",19,-0.30648005793306,-0.97465959487652,0.469565217391304,0.906401734178454,0.868877821881402,503,"tags=42%, list=27%, signal=31%","PTK2/EMP2/COL3A1/SLC2A10/ADAMTS1/PLPP3/ITGB8/ITGA9"
"GO:0046488","GO:0046488","phosphatidylinositol metabolic process",15,0.354926935487059,1.0122934640375,0.470260223048327,0.906805327684437,0.869264707114716,454,"tags=40%, list=24%, signal=30%","ITPKA/DGKE/SLC27A1/PLCB1/INPP5B/FGF2"
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis",72,-0.231783864322194,-1.00195916310463,0.474201474201474,0.908412432713117,0.870805279980146,1004,"tags=88%, list=54%, signal=42%","RPS28/RPS19/EIF3L/SNU13/RPS25/EIF3F/RPS27/DDX17/RPL35A/RPL23A/RPS24/RPL10/RPS16/RPS8/RPSA/RPS7/EIF3B/RAN/PWP1/HSP90AA1/SNRPG/DHX30/SNRPD1/RUVBL1/RUVBL2/GRWD1/NUP88/PUF60/PRPF31/SF3B4/EBNA1BP2/SF3A1/HSP90AB1/AAR2/EIF4A3/SART1/DKC1/RRP7A/UTP25/CINP/MRTO4/SRPK1/MYBBP1A/UTP11/NOL6/TBL3/PRMT7/GLUL/TSR2/UTP4/EXOSC9/MPHOSPH6/NOLC1/GEMIN4/DDX23/NOP2/RRP36/TSR1/BYSL/RPUSD1/WDR77/SNRPA1/MRM3"
"GO:0043588","GO:0043588","skin development",41,0.276303710580412,1.00181056391642,0.474605954465849,0.908412432713117,0.870805279980146,247,"tags=22%, list=13%, signal=19%","KRT86/SFN/KRT81/TXNIP/FST/KRT7/KLF4/SGPP1/TMEM79"
"GO:0018130","GO:0018130","heterocycle biosynthetic process",430,0.190314041654327,0.998982547356547,0.472934472934473,0.908412432713117,0.870805279980146,496,"tags=29%, list=27%, signal=28%","GUCA1B/ACSBG1/TRIB3/SMN1/CDKN1A/BTG2/DDIT3/ZNF177/PSAT1/ANKRD1/SLC6A9/ATF3/VEGFA/POU2F2/ZNF680/MDM2/CTH/TSC22D3/TXNIP/ZBED3/MOCOS/NUPR1/RPS6KA5/ATF4/AKNA/ARHGEF2/AFF3/PANK1/FST/ZNF829/KLF2/MSC/BTG1/MXD1/MKX/CEBPB/KLF9/TP53INP1/PLK3/CEBPG/BCL10/NCOA7/SREBF1/KLF4/MXI1/E2F7/PIM2/GADD45A/KDM4A/DLG1/DYRK1B/MAP3K5/TET3/EDA2R/EPAS1/ETV5/TRIM22/TGIF1/RRM2B/XPC/FHL2/APBB2/ZNF248/AR/SHMT2/JMY/TFRC/PLCB1/PKD1/ETS1/TOP2A/PDCD4/ANKRD49/LIAS/XBP1/KMT5A/ZNF331/MAFK/ALDH2/CCPG1/ZNF197/TCEA1/METTL4/TRIM6/TRIM52/JUND/GFPT1/MYBL1/JDP2/NEK2/PIF1/DEAF1/PAWR/TRIM25/NKX3-1/UAP1/CKS1B/OGT/DDR2/WTIP/CKS2/EDRF1/RNF187/CRY1/CHD2/FGF2/NFE2L1/AHR/SGK1/APOBEC3C/YBX3/EAF1/FOXD1/BBX/TP53/TOB1/DCP2/CAMTA2/IER5/ATF5/PRKAG2/FANCD2/ZNF337/APP/HMOX1"
"GO:0023056","GO:0023056","positive regulation of signaling",213,0.20434664818192,0.997659966807221,0.476340694006309,0.908412432713117,0.870805279980146,396,"tags=23%, list=21%, signal=21%","INHBE/GDF15/DDIT3/ANKRD1/ATF3/HPX/VEGFA/PCK2/CTH/BBC3/ZBED3/CYFIP2/ZNF385A/NUPR1/PLEKHF1/TNFRSF10B/PMAIP1/KLF2/ALPK1/BCL10/FAS/PIM2/GADD45A/CYBA/TRAF4/MAP3K5/EDA2R/TRIM22/FYN/BAX/UNC5B/SEMA7A/AR/TFRC/PLCB1/TTC23/PDCD4/AKR1C2/XBP1/SHOC2/GRB10/ERP29/TTK/TRIM6/TRIM52/INCENP/GSDME/NENF/ARRDC3/PPP3CC"
"GO:0010647","GO:0010647","positive regulation of cell communication",213,0.204201903506117,0.996953295228596,0.476340694006309,0.908412432713117,0.870805279980146,396,"tags=23%, list=21%, signal=21%","INHBE/GDF15/DDIT3/ANKRD1/ATF3/HPX/VEGFA/PCK2/CTH/BBC3/ZBED3/CYFIP2/ZNF385A/NUPR1/PLEKHF1/TNFRSF10B/PMAIP1/KLF2/ALPK1/BCL10/FAS/PIM2/GADD45A/CYBA/TRAF4/MAP3K5/EDA2R/TRIM22/FYN/BAX/UNC5B/SEMA7A/AR/TFRC/PLCB1/TTC23/PDCD4/AKR1C2/XBP1/SHOC2/GRB10/ERP29/TTK/TRIM6/TRIM52/INCENP/GSDME/NENF/ARRDC3/PPP3CC"
"GO:0021543","GO:0021543","pallium development",30,0.294512054301712,0.995009732991369,0.471731448763251,0.908412432713117,0.870805279980146,617,"tags=43%, list=33%, signal=29%","BTG2/BAX/CEP120/TSKU/PLCB1/SRD5A1/BNIP3/KIF14/NOTCH2NLC/SRGAP2C/NDE1/TMEM14B/GSK3B"
"GO:0001659","GO:0001659","temperature homeostasis",27,-0.288758886316201,-0.994586359163515,0.473333333333333,0.908412432713117,0.870805279980146,64,"tags=15%, list=3%, signal=15%","PTGS2/MAP2K6/TNFRSF11A/PPARGC1B"
"GO:0001654","GO:0001654","eye development",40,0.274645274828332,0.993774851286705,0.476357267950963,0.908412432713117,0.870805279980146,290,"tags=22%, list=16%, signal=19%","SLC4A5/VEGFA/SLC7A11/ATF4/KLF4/RDH10/DLG1/BAX/TSKU"
"GO:0048880","GO:0048880","sensory system development",40,0.274645274828332,0.993774851286705,0.476357267950963,0.908412432713117,0.870805279980146,290,"tags=22%, list=16%, signal=19%","SLC4A5/VEGFA/SLC7A11/ATF4/KLF4/RDH10/DLG1/BAX/TSKU"
"GO:0150063","GO:0150063","visual system development",40,0.274645274828332,0.993774851286705,0.476357267950963,0.908412432713117,0.870805279980146,290,"tags=22%, list=16%, signal=19%","SLC4A5/VEGFA/SLC7A11/ATF4/KLF4/RDH10/DLG1/BAX/TSKU"
"GO:0002790","GO:0002790","peptide secretion",13,0.363034752519071,0.989163709774974,0.473098330241187,0.908412432713117,0.870805279980146,291,"tags=38%, list=16%, signal=33%","PCK2/ABCA1/SREBF1/PIM3/PLCB1"
"GO:0098771","GO:0098771","inorganic ion homeostasis",45,0.264770534454492,0.980701959711026,0.474605954465849,0.908412432713117,0.870805279980146,291,"tags=24%, list=16%, signal=21%","DDIT3/HPX/ATF4/ANK2/HERPUD1/CYBA/EPAS1/STC2/BAX/TFRC/PLCB1"
"GO:0032609","GO:0032609","type II interferon production",15,0.353634790080843,1.00860811300179,0.477695167286245,0.909289238464903,0.871645787056752,244,"tags=33%, list=13%, signal=29%","DDIT3/SLC7A5/IL20RB/CEBPG/BTN3A1"
"GO:0032649","GO:0032649","regulation of type II interferon production",15,0.353634790080843,1.00860811300179,0.477695167286245,0.909289238464903,0.871645787056752,244,"tags=33%, list=13%, signal=29%","DDIT3/SLC7A5/IL20RB/CEBPG/BTN3A1"
"GO:0035264","GO:0035264","multicellular organism growth",17,0.336327366064736,0.993789495319126,0.478821362799263,0.910595998491528,0.872898448832256,493,"tags=47%, list=27%, signal=35%","GDF15/KLF2/STC2/AR/SGPL1/TP53/ATF5/APP"
"GO:0007169","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway",84,0.236429406787375,0.989844634702828,0.480132450331126,0.91166361136572,0.873921863852066,435,"tags=29%, list=23%, signal=23%","GDF15/DDIT4/VEGFA/TXNIP/CYFIP2/FRS3/FLRT2/SREBF1/SESN3/FYN/AR/LONP1/RHBDF2/PLCB1/SHOC2/GPC1/GRB10/RASA1/SGPL1/NKX3-1/ADGRA2/OGT/ERRFI1/DDR2"
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation",14,-0.338861903796813,-0.98034227007661,0.480263157894737,0.91166361136572,0.873921863852066,55,"tags=14%, list=3%, signal=14%","CEND1/FZD9"
"GO:0048167","GO:0048167","regulation of synaptic plasticity",15,0.351295044348797,1.00193488233022,0.485130111524164,0.912048312730726,0.874290639055707,100,"tags=20%, list=5%, signal=19%","ITPKA/SLC38A1/ATF4"
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity",23,0.315365050068009,1.00118223678505,0.487364620938628,0.912048312730726,0.874290639055707,631,"tags=48%, list=34%, signal=32%","SFN/VEGFA/KLF4/SERPINE1/SERPINB8/SPOCK1/SERPINE2/IFI6/BIRC2/FNIP1/ARL6IP1"
"GO:0008283","GO:0008283","cell population proliferation",247,-0.190568353245918,-0.997304604254941,0.482658959537572,0.912048312730726,0.874290639055707,164,"tags=11%, list=9%, signal=11%","PTGS2/UHRF1/DOCK2/HAND2/MCM10/TMEM119/SPRY2/HMGN5/CORO1A/ZNRF3/AKR1C3/FGF7/CCNE1/CEND1/NR4A3/CDCA7/CCL2/SSTR2/HPSE/FZD9/CYP1B1/TNFRSF11A/NFATC2/PTGER2/GDF5/HLA-DPB1"
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation",14,0.357100031149942,0.996941881938985,0.489010989010989,0.912048312730726,0.874290639055707,671,"tags=57%, list=36%, signal=37%","FST/CEBPB/KLF4/SERPINE1/FGF2/GSK3B/IL6ST/CDH2"
"GO:1901031","GO:1901031","regulation of response to reactive oxygen species",10,0.393066879491083,0.996633144573985,0.484403669724771,0.912048312730726,0.874290639055707,435,"tags=50%, list=23%, signal=38%","SESN2/SESN3/SESN1/PAWR/DDR2"
"GO:0051099","GO:0051099","positive regulation of binding",23,0.313791197917894,0.996185764234651,0.492779783393502,0.912048312730726,0.874290639055707,358,"tags=26%, list=19%, signal=21%","TRIB3/CEBPG/KLF4/PKD1/LARP6/TRIM6"
"GO:0009966","GO:0009966","regulation of signal transduction",382,0.192239143983473,0.994944967437036,0.483870967741935,0.912048312730726,0.874290639055707,316,"tags=18%, list=17%, signal=19%","INHBE/GDF15/CHAC1/DDIT4/SESN2/DDIT3/ANKRD1/SLC6A9/ATF3/HPX/VEGFA/MDM2/CTH/YJEFN3/BBC3/ZBED3/CYFIP2/ZNF385A/NUPR1/PLEKHF1/TNFRSF10B/PMAIP1/ARHGEF2/GRAMD4/FST/KLF2/RALGPS1/ARHGAP26/ABCA1/DUSP5/DNAJB9/PLK3/PHLDA3/ALPK1/HERPUD1/BCL10/RCAN1/FAS/PIM2/GADD45A/CYBA/TRAF4/DLG1/EPS8L2/MAP3K5/SESN3/EDA2R/TRIM22/FYN/RRM2B/BAX/FHL2/UNC5B/SEMA7A/AR/LONP1/RHBDF2/TFRC/DHRS3/TSKU/PLCB1/TTC23/PDCD4/AKR1C2/XBP1/KMT5A/RNF41/SESN1"
"GO:0061351","GO:0061351","neural precursor cell proliferation",25,0.306770969562141,0.994635277486612,0.489010989010989,0.912048312730726,0.874290639055707,107,"tags=16%, list=6%, signal=15%","BTG2/VEGFA/AKNA/ARHGEF2"
"GO:0010970","GO:0010970","transport along microtubule",24,0.308596444911499,0.994620049975777,0.493693693693694,0.912048312730726,0.874290639055707,666,"tags=50%, list=36%, signal=32%","SYBU/BLOC1S2/SPAST/WDR19/APP/LAMP1/ARHGAP21/NDE1/RABL2B/ARL8B/PCM1/KIF1C"
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",26,-0.291068028231158,-0.99425675513105,0.485651214128035,0.912048312730726,0.874290639055707,457,"tags=46%, list=25%, signal=35%","SOCS5/EMP2/KDM5D/ENTPD7/ADA/MSH2/HMCES/ZBTB1/MSH6/IL1R1/UNG/HLA-DPB1"
"GO:0006637","GO:0006637","acyl-CoA metabolic process",10,0.392085466380881,0.994144741492522,0.486238532110092,0.912048312730726,0.874290639055707,21,"tags=10%, list=1%, signal=10%","ACSBG1"
"GO:0035383","GO:0035383","thioester metabolic process",10,0.392085466380881,0.994144741492522,0.486238532110092,0.912048312730726,0.874290639055707,21,"tags=10%, list=1%, signal=10%","ACSBG1"
"GO:0002367","GO:0002367","cytokine production involved in immune response",12,-0.356826074407693,-0.992407463090329,0.488372093023256,0.912048312730726,0.874290639055707,131,"tags=25%, list=7%, signal=23%","IL1R1/GPRC5B/NR4A3"
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response",12,-0.356826074407693,-0.992407463090329,0.488372093023256,0.912048312730726,0.874290639055707,131,"tags=25%, list=7%, signal=23%","IL1R1/GPRC5B/NR4A3"
"GO:1902075","GO:1902075","cellular response to salt",24,-0.295670622446773,-0.990665097333764,0.492170022371365,0.912048312730726,0.874290639055707,164,"tags=17%, list=9%, signal=15%","PTGS2/AKR1C3/LYPD1/SYT5"
