"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035459","GO:0035459","vesicle cargo loading","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"3638",1
"GO:0036314","GO:0036314","response to sterol","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"3638",1
"GO:0036474","GO:0036474","cell death in response to hydrogen peroxide","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"8013",1
"GO:0045684","GO:0045684","positive regulation of epidermis development","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"2810",1
"GO:0048710","GO:0048710","regulation of astrocyte differentiation","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"9682",1
"GO:0051204","GO:0051204","protein insertion into mitochondrial membrane","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"27113",1
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"9314",1
"GO:0061036","GO:0061036","positive regulation of cartilage development","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"8200",1
"GO:0071404","GO:0071404","cellular response to low-density lipoprotein particle stimulus","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"19",1
"GO:0071711","GO:0071711","basement membrane organization","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"23768",1
"GO:0072677","GO:0072677","eosinophil migration","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"6347",1
"GO:0090183","GO:0090183","regulation of kidney development","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"7422",1
"GO:0090279","GO:0090279","regulation of calcium ion import","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"6347",1
"GO:1903715","GO:1903715","regulation of aerobic respiration","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"26471",1
"GO:1904030","GO:1904030","negative regulation of cyclin-dependent protein kinase activity","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"1026",1
"GO:1905145","GO:1905145","cellular response to acetylcholine","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"116372",1
"GO:1990776","GO:1990776","response to angiotensin","1/306","33/18614",0.421593367082629,0.654144868498314,0.600527731160028,"1535",1
"GO:0014706","GO:0014706","striated muscle tissue development","5/306","259/18614",0.422126927853532,0.654681513718596,0.601020390129155,"70/9242/5600/7422/27063",5
"GO:0008584","GO:0008584","male gonad development","3/306","144/18614",0.422869912011655,0.655542334709624,0.601810653726061,"1545/8644/26471",3
"GO:0006836","GO:0006836","neurotransmitter transport","4/306","202/18614",0.425188177524899,0.656242285344392,0.602453232743131,"8541/6861/81539/6536",4
"GO:0021675","GO:0021675","nerve development","2/306","88/18614",0.425773148373317,0.656242285344392,0.602453232743131,"91584/9935",2
"GO:0031058","GO:0031058","positive regulation of histone modification","2/306","88/18614",0.425773148373317,0.656242285344392,0.602453232743131,"6720/7422",2
"GO:0032273","GO:0032273","positive regulation of protein polymerization","2/306","88/18614",0.425773148373317,0.656242285344392,0.602453232743131,"25802/1739",2
"GO:0048864","GO:0048864","stem cell development","2/306","88/18614",0.425773148373317,0.656242285344392,0.602453232743131,"9464/157506",2
"GO:0051453","GO:0051453","regulation of intracellular pH","2/306","88/18614",0.425773148373317,0.656242285344392,0.602453232743131,"8671/57835",2
"GO:0016049","GO:0016049","cell growth","9/306","495/18614",0.427006640093339,0.656242285344392,0.602453232743131,"91584/978/1535/694/26999/7422/1026/83667/2810",9
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","9/306","495/18614",0.427006640093339,0.656242285344392,0.602453232743131,"8792/6347/5608/10253/9464/9618/1647/7422/9518",9
"GO:0035264","GO:0035264","multicellular organism growth","3/306","145/18614",0.427234444519658,0.656242285344392,0.602453232743131,"8200/10365/9518",3
"GO:0046546","GO:0046546","development of primary male sexual characteristics","3/306","145/18614",0.427234444519658,0.656242285344392,0.602453232743131,"1545/8644/26471",3
"GO:1903522","GO:1903522","regulation of blood circulation","5/306","261/18614",0.428592120964873,0.656242285344392,0.602453232743131,"1739/6720/287/4193/79924",5
"GO:0042063","GO:0042063","gliogenesis","6/306","320/18614",0.430401703739371,0.656242285344392,0.602453232743131,"6347/745/147495/9682/26227/8140",6
"GO:0043414","GO:0043414","macromolecule methylation","6/306","320/18614",0.430401703739371,0.656242285344392,0.602453232743131,"79918/221143/55178/694/85002/7832",6
"GO:0072001","GO:0072001","renal system development","6/306","320/18614",0.430401703739371,0.656242285344392,0.602453232743131,"139285/1739/157506/55083/25789/7422",6
"GO:0000289","GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"7832",1
"GO:0001782","GO:0001782","B cell homeostasis","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"8915",1
"GO:0002021","GO:0002021","response to dietary excess","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"9518",1
"GO:0002323","GO:0002323","natural killer cell activation involved in immune response","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"11151",1
"GO:0006516","GO:0006516","glycoprotein catabolic process","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"10855",1
"GO:0007431","GO:0007431","salivary gland development","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"2252",1
"GO:0009112","GO:0009112","nucleobase metabolic process","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"978",1
"GO:0009156","GO:0009156","ribonucleoside monophosphate biosynthetic process","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"978",1
"GO:0010661","GO:0010661","positive regulation of muscle cell apoptotic process","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"468",1
"GO:0016242","GO:0016242","negative regulation of macroautophagy","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"26471",1
"GO:0033238","GO:0033238","regulation of amine metabolic process","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"23657",1
"GO:0042462","GO:0042462","eye photoreceptor cell development","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"7422",1
"GO:0046475","GO:0046475","glycerophospholipid catabolic process","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"100137049",1
"GO:0048199","GO:0048199","vesicle targeting, to, from or within Golgi","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"54732",1
"GO:0048265","GO:0048265","response to pain","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"6335",1
"GO:0051450","GO:0051450","myoblast proliferation","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"2252",1
"GO:0051973","GO:0051973","positive regulation of telomerase activity","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"9314",1
"GO:0055094","GO:0055094","response to lipoprotein particle","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"19",1
"GO:0060563","GO:0060563","neuroepithelial cell differentiation","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"1051",1
"GO:0060914","GO:0060914","heart formation","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"9464",1
"GO:0070633","GO:0070633","transepithelial transport","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"7439",1
"GO:0090322","GO:0090322","regulation of superoxide metabolic process","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"1535",1
"GO:0090659","GO:0090659","walking behavior","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"51286",1
"GO:0098801","GO:0098801","regulation of renal system process","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"1535",1
"GO:1901658","GO:1901658","glycosyl compound catabolic process","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"978",1
"GO:1902624","GO:1902624","positive regulation of neutrophil migration","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"3554",1
"GO:2000406","GO:2000406","positive regulation of T cell migration","1/306","34/18614",0.431118819408807,0.656242285344392,0.602453232743131,"11151",1
"GO:0090130","GO:0090130","tissue migration","7/306","379/18614",0.431317574291743,0.656242285344392,0.602453232743131,"1545/2252/11151/70/1647/9314/7422",7
"GO:0001892","GO:0001892","embryonic placenta development","2/306","89/18614",0.431411571185404,0.656242285344392,0.602453232743131,"144455/1051",2
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process","5/306","262/18614",0.431819523316166,0.656576502757972,0.602760055948138,"23475/5740/53354/23205/2979",5
"GO:1902075","GO:1902075","cellular response to salt","4/306","204/18614",0.432526375180338,0.657364704413515,0.603483652470399,"6861/116372/8644/3706",4
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","3/306","147/18614",0.435928431429485,0.660542484288558,0.606400964873791,"11151/3554/7422",3
"GO:0002819","GO:0002819","regulation of adaptive immune response","4/306","205/18614",0.43618612700175,0.660542484288558,0.606400964873791,"3554/53833/3263/80329",4
"GO:0031647","GO:0031647","regulation of protein stability","6/306","322/18614",0.436227463925614,0.660542484288558,0.606400964873791,"126074/11040/6720/287/84327/4193",6
"GO:0014910","GO:0014910","regulation of smooth muscle cell migration","2/306","90/18614",0.437020487565759,0.660542484288558,0.606400964873791,"1545/8013",2
"GO:0030516","GO:0030516","regulation of axon extension","2/306","90/18614",0.437020487565759,0.660542484288558,0.606400964873791,"91584/7422",2
"GO:0033555","GO:0033555","multicellular organismal response to stress","2/306","90/18614",0.437020487565759,0.660542484288558,0.606400964873791,"116372/6335",2
"GO:0051262","GO:0051262","protein tetramerization","2/306","90/18614",0.437020487565759,0.660542484288558,0.606400964873791,"7923/1491",2
"GO:0071692","GO:0071692","protein localization to extracellular region","7/306","382/18614",0.43934709655224,0.660542484288558,0.606400964873791,"5122/94121/415116/6720/19/5106/27063",7
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","3/306","148/18614",0.44025711662142,0.660542484288558,0.606400964873791,"3554/3263/80329",3
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"23205",1
"GO:0002446","GO:0002446","neutrophil mediated immunity","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"6372",1
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"3115",1
"GO:0006301","GO:0006301","postreplication repair","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"5427",1
"GO:0006779","GO:0006779","porphyrin-containing compound biosynthetic process","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"6536",1
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"1026",1
"GO:0009119","GO:0009119","ribonucleoside metabolic process","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"978",1
"GO:0014808","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"287",1
"GO:0032228","GO:0032228","regulation of synaptic transmission, GABAergic","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"81539",1
"GO:0032366","GO:0032366","intracellular sterol transport","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"19",1
"GO:0033014","GO:0033014","tetrapyrrole biosynthetic process","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"6536",1
"GO:0035633","GO:0035633","maintenance of blood-brain barrier","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"7422",1
"GO:0045773","GO:0045773","positive regulation of axon extension","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"7422",1
"GO:0045777","GO:0045777","positive regulation of blood pressure","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"1535",1
"GO:0045943","GO:0045943","positive regulation of transcription by RNA polymerase I","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"468",1
"GO:0046471","GO:0046471","phosphatidylglycerol metabolic process","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"100137049",1
"GO:0048333","GO:0048333","mesodermal cell differentiation","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"9314",1
"GO:0050974","GO:0050974","detection of mechanical stimulus involved in sensory perception","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"6335",1
"GO:0051968","GO:0051968","positive regulation of synaptic transmission, glutamatergic","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"6347",1
"GO:0060999","GO:0060999","positive regulation of dendritic spine development","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"3706",1
"GO:0071425","GO:0071425","hematopoietic stem cell proliferation","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"374887",1
"GO:0090050","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","1/306","35/18614",0.440487906667198,0.660542484288558,0.606400964873791,"7422",1
"GO:1902074","GO:1902074","response to salt","7/306","383/18614",0.442019989197392,0.662555101985605,0.608248617889972,"5122/6861/116372/8644/10628/3706/5251",7
"GO:0001843","GO:0001843","neural tube closure","2/306","91/18614",0.442599342498264,0.662569316151908,0.608261666988805,"56963/8915",2
